"14-3-3_beta","14-3-3_epsilon_Caution","14-3-3_zeta","4E-BP1","4E-BP1_pS65","4E-BP1_pT37_T46","4E-BP1_pT70","53BP1","A-Raf_pS299_Caution","ACC_pS79","ACC1_Caution","Acetyl-a-Tubulin (Lys40)_Caution","ACVRL1_Caution","ADAR1","Akt","Akt_pS473","Akt_pT308","alpha-Catenin","AMPK_alpha_Caution","AMPK_pT172","Annexin 1","Annexin_VII","AR","ASNS","ATM","B-Raf_Caution","B-Raf_pS445","Bad_pS112","Bak_Caution","Bap1 c-4","Bax","Bcl-2","Bcl-xL","Beclin_Caution","beta-Catenin","beta-Catenin_pT41_S45","beta Actin_Caution","Bid_Caution","Bim(CST2933)","Bim(EP1036)","BRCA2_Caution","c-Jun_pS73","c-Kit","c-Met_Caution","c-Met_pY1235","c-Myc_Caution","C-Raf(BD610151)_Caution","C-Raf(MP05-739)","C-Raf_pS338","Caspase-7_cleavedD198_Caution","Caspase-8_Caution","Caveolin-1","CD20 _Caution","CD31","CD49b","CDK1","Chk1_Caution","Chk1_pS345_Caution","Chk2","Chk2_pT68_Caution","cIAP_Caution","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","Cyclin_E2_Caution","Di-Ras3_Caution","DJ-1","Dvl3","E-Cadherin","eEF2_Caution","eEF2K","EGFR","EGFR_pY1068_Caution","EGFR_pY1173","eIF4E","eIF4G_Caution","ER-alpha","ER-alpha_pS118","ERCC1_Caution","ERK2_Caution","ETS-1","FASN","Fibronectin","FoxM1","FOXO3a_Caution","FOXO3a_pS318_S321_Caution","FRA1_Caution","G6PD","Gab2","GAPDH_Caution","GATA3","GSK-3-BETA_Caution","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","GSK3_pS9","HER2","HER2_pY1248_Caution","HER3","HER3_pY1289_Caution","Heregulin","HSP70_Caution","IGFBP2","INPP4B","IRS1","JAK2","JNK_pT183_Y185","JNK2_Caution","Ku80_Caution","Lck","MAPK_pT202_Y204","MDM2_pS166","MDMX_MDM4(BetIHC-00108)_Caution","MEK1","MEK1_pS217_S221","MIG-6","Mre11_Caution","MSH2","MSH6_Caution","mTOR","mTOR_pS2448_Caution","MYH11","Myosin IIa pS1943","N-Cadherin","N-Ras","NDRG1_pT346","NF-kB-p65_pS536_Caution","NF2_Caution","Notch1","P-Cadherin_Caution","p14 Arf(BetA300-340A)_Caution","p21","p27","p27_pT157_Caution","p27_pT198","p38 alpha MAPK","p38_MAPK","p38_pT180_Y182","p53_Caution","p62 Lck ligand_Caution","p70S6K","p70S6K_pT389","p90RSK_Caution","p90RSK_pT359_S363_Caution","p90RSK_pT573_Caution","PAI-1","PARP_cleaved_Caution","Paxillin_Caution","PCNA_Caution","PDCD4_Caution","PDK1","PDK1_pS241","PEA15","PEA15_pS116","PI3K-p110-alpha_Caution","PI3K-p85","PKC-alpha","PKC-alpha_pS657_Caution","PKC-delta_pS664","PKC-pan_BetaII_pS660","Porin","PR","PRAS40_pT246","PRDX1","PREX1","PTEN","Rab25","Rad50","RAD51","Raptor","Rb_Caution","Rb_pS807_S811","RBM15","Rictor_Caution","Rictor_pT1135","RSK1-2-3_Caution","S6_pS235_S236","S6_pS240_S244","SCD1","SETD2_Caution","SF2","Shc_pY317","SHP-2_pY542_Caution","Smac_Caution","Smad1","Smad3","Smad4","Snail_Caution","Src","Src_pY416_Caution","Src_pY527","STAT3_Caution","STAT3_pY705","STAT5-alpha","Stathmin","Syk","TAZ","TFRC","TIGAR","Transglutaminase","TSC1_Caution","TTF1","Tuberin","Tuberin_pT1462","VAV1_Caution","VEGFR2","VHL_Caution","XBP1_Caution","XRCC1_Caution","YAP_Caution","YAP_pS127_Caution","YB-1","YB-1_pS102"
-0.025261,0.008353,-0.405811,0.299095,-0.044256,0.08031,0.163249,0.603378,-0.175658,0.342142,-0.028906,-0.243348,0.04262,-0.62882,0.64036,0.540125,0.22453,-0.296585,0.038633,0.147121,0.36575,-0.292024,0.978412,0.007714,-0.369686,-0.787753,-0.782445,0.114997,0.138353,0.193891,-0.420041,-0.248535,-0.386908,-0.074834,-0.938718,0.054636,-0.149776,-0.070929,0.660039,0.399121,0.013295,0.354229,0.336221,-0.154983,0.113893,0.809003,0.342857,0.159162,0.169957,0.029147,0.096438,4.073515,0.052024,0.075779,-0.586709,-0.053892,-0.139584,-0.011475,-0.270509,-0.067639,0.152474,-0.506022,0.063792,-0.322652,-0.123693,-0.886896,-0.320047,0.096372,-0.147134,0.404833,-1.181919,-0.119911,-0.229803,0.078828,-0.304592,0.028016,-0.043747,0.017918,-0.049571,0.109575,-0.068783,-0.006002,-0.087053,-0.523681,1.878549,-0.247868,0.221975,-0.061004,0.038595,-0.517241,1.23745,-0.466093,-0.295594,-0.101929,-0.065335,-0.050858,0.080608,-0.381457,-0.278742,-0.184236,-0.054815,0.627596,-0.119911,1.448598,0.141093,0.367454,0.039427,0.404543,0.072678,0.489461,-0.111322,1.181204,-0.198856,-0.154372,0.215137,0.268483,-0.020558,0.098065,0.386338,0.562824,0.214111,-0.003553,0.378586,1.322942,-0.065716,0.00281,-0.19671,0.150384,0.133043,-0.060566,-0.388166,-0.724026,1.696259,0.211084,0.050693,0.07084,-0.071061,-0.127345,0.359855,1.292136,-0.97223,-0.007857,-0.603786,-0.344253,-0.019105,0.754383,0.615749,-0.03258,1.72472,0.204904,1.049749,-0.123891,-0.174721,-0.037783,-0.007273,0.070101,-0.228766,0.788765,0.855286,0.109182,0.443371,-0.569792,-0.081362,-0.069613,-0.148387,0.27874,0.272602,-0.368181,-0.130762,-0.021173,-0.108625,0.218264,0.050953,0.315446,1.303479,0.070972,-0.572813,-0.119163,-0.361653,-0.1845,0.081763,-0.04658,-0.083282,0.033626,-0.218766,0.020416,0.04841,0.075772,0.053137,-0.383385,0.37395,0.573378,-0.395316,-0.557274,-0.029845,-0.033594,0.465621,-0.016894,-0.171212,-0.123292,-0.296303,-0.055789,-0.255806,0.338792,0.114655,-0.109595,0.230045,1.281221,0.051103,0.045099,0.706204,1.198705,0.064662,0.023696
0.156162,-0.25987,-0.166161,0.328197,0.388941,0.190523,0.460444,-0.553029,-0.344084,-0.914202,-1.190971,0.292808,-0.222925,0.121622,0.389028,-0.307864,-0.116914,-0.333564,0.11728,-0.031446,-2.180797,-0.369011,-0.123291,0.153775,-4.915041,0.845078,0.396504,0.136613,-0.201162,0.087131,0.595164,-0.045106,0.16018,-0.180355,-0.244006,-0.057214,0.855707,-0.096529,-1.177299,-0.831646,0.174178,0.057097,-0.47056,-0.560747,-0.251375,-0.643518,0.267326,-0.075052,-0.141191,-0.65084,-0.021351,-4.108926,-0.000915,-0.467695,-0.819886,-0.055758,-0.226262,0.090715,-0.326994,-0.628105,-0.098915,-0.170816,-0.104891,0.080307,0.481294,0.343177,0.194411,-0.162773,-0.245558,0.098216,-1.804221,0.621813,0.360334,-0.495771,-0.760283,-0.180648,-0.5395,-0.090812,-0.531136,-0.195984,-0.095564,0.58727,0.436159,-0.203467,1.272998,0.109803,-0.304175,0.200955,1.337796,1.252599,1.008116,-0.009514,-0.049688,0.129882,0.102316,0.510857,0.841966,0.291273,-0.192588,1.814509,-0.294522,-0.232803,-0.190972,1.584598,-0.649314,0.327995,-0.003429,0.013755,0.015083,0.29792,-0.551518,1.672134,0.531212,0.491616,0.326445,1.065468,0.880159,-0.302038,-0.006419,0.577913,0.286448,0.374505,0.051799,0.643538,0.266767,-0.421589,2.167854,0.453825,1.330347,0.356712,-0.130289,-0.574415,-0.179625,-0.427068,-0.222022,-0.235991,-0.43068,-0.408172,0.41535,-0.526898,-1.056912,0.069429,-0.729831,0.136444,0.48909,0.85099,-0.332142,-0.06571,1.082134,-0.003153,0.82542,0.076242,0.051143,0.349099,0.915221,-0.075792,0.12122,0.288813,0.228598,-0.094092,0.222953,-0.019147,-0.367751,-0.094026,-0.45758,1.572068,-0.013082,-0.458393,-0.032233,-0.161409,0.173275,0.197341,0.518659,0.0865,0.464738,0.395003,0.385584,-0.078915,0.244853,-0.576441,-0.150621,-0.269337,-0.340548,0.074446,-0.096488,-0.227918,0.240268,-0.336689,1.093811,0.054692,-0.285712,-0.322167,0.810541,0.014013,-0.821557,-0.427985,-2.368734,0.834822,0.156197,-0.11283,2.283519,-0.082445,1.514283,-0.057022,0.232089,-0.488761,0.659332,-1.046061,-0.057086,-0.351388,-0.391399,0.036726,0.15276,0.083049
-0.154078,0.414244,-0.040375,-0.427663,1.420088,0.026113,-0.053976,0.355645,0.012869,0.101971,-0.420026,-0.184999,0.05812,0.528989,0.89563,-0.030097,-0.261622,-0.112465,-0.44756,0.031883,-1.970164,-0.350882,-0.122856,0.70053,1.009432,0.212693,-0.019111,0.217937,0.06485,0.307583,0.020361,0.207943,-0.184822,0.26226,-0.535844,0.021406,-0.792039,-0.097626,-1.340645,-0.955571,-0.214489,-0.276826,0.064648,-0.051088,0.107129,-0.163685,0.743595,0.253903,0.08829,-0.770842,-0.356884,-3.640154,-0.055489,-0.196946,-0.470148,0.825147,-0.45834,0.120111,0.249014,-0.061322,-0.293101,-0.195173,0.305641,-0.621901,0.249265,-0.021705,0.155687,-0.06924,0.02397,-0.060726,-0.876821,0.085637,0.032938,-0.986078,-1.083527,0.045791,-0.173962,0.315845,-0.160816,0.153074,0.026395,0.341782,-0.021701,0.408737,-1.525525,0.284759,-0.247019,0.160063,-0.465457,-0.186145,1.621266,1.136024,-0.592527,0.29016,0.005338,0.543075,0.796201,-0.985187,-0.865377,0.026502,0.056024,-0.244833,0.002586,-0.301086,-0.015304,-0.199408,0.119595,-0.195935,0.362319,0.379264,-0.020272,1.714285,0.708055,0.10788,0.243416,0.397467,-0.108097,-0.019216,-0.028409,0.098657,0.236112,0.486999,-0.218112,-0.586116,-0.45852,-0.109928,-0.193814,0.557468,0.323089,-0.376305,-0.046356,1.587556,0.647435,-0.016556,-0.217756,0.101656,0.160322,0.165321,-0.462239,-0.314071,1.508952,-0.206277,1.029393,0.411625,0.44222,1.013208,-0.544657,-0.195615,0.312151,0.482117,0.046877,-0.111041,-0.080807,0.198097,0.365211,0.305358,1.129041,0.005853,-0.116698,0.127778,0.564407,0.728784,-0.031222,0.262784,-0.257313,-0.516757,0.591481,-0.436329,-0.228772,0.3291,0.361434,0.407729,0.718675,-0.219451,0.071703,0.616795,0.316258,0.65106,0.611459,0.28821,-0.203313,0.005179,-0.527764,-0.913801,-0.468162,-0.132301,0.092412,-0.101336,-0.322657,-0.023848,0.722955,0.460611,-0.475388,-0.698766,1.834532,-0.134575,-0.06701,-0.006162,0.474489,0.810801,-0.409659,-0.087509,0.437886,0.362764,0.09827,-0.141048,-2.978797,-2.476612,0.192094,0.382268,-0.695425,-1.090847,0.530999,0.486543
-0.150467,0.10064,0.021238,0.080907,0.066738,-0.079578,0.238278,0.079697,0.01577,0.725777,0.182276,0.504484,0.008588,-0.200646,1.031273,1.18482,0.902702,-0.144062,0.063044,0.565001,-0.232133,-0.221334,0.004873,-0.478117,-0.110603,0.543174,0.339634,0.061542,0.082325,0.226934,0.11996,0.166569,0.085937,-0.025333,0.152119,0.277526,-1.201801,-0.003083,-0.018662,0.033994,-0.237046,-0.277285,0.776251,0.43054,-0.036172,-0.377217,0.42971,0.249297,0.13531,-0.39452,-0.070803,-0.823509,0.061422,0.029178,0.433691,-0.245612,-0.137953,0.124231,0.554906,0.016801,-0.072589,-0.487034,0.01163,0.376761,0.030172,0.698966,0.302335,-0.056309,0.058144,0.129255,-0.497151,0.55793,-0.130169,-0.674041,-0.983642,0.029343,0.011332,0.742608,-0.081389,0.024785,0.392493,-0.149514,0.112034,0.554067,1.814695,0.002686,-0.187627,0.024099,-0.419715,1.639912,0.835867,0.353498,-0.501507,-0.086647,0.477545,0.545725,0.35555,-0.044692,-0.420365,1.090396,-0.097904,-0.078617,-0.059187,-0.644733,0.025543,-0.182488,0.211849,-0.446501,-0.026637,0.293133,-0.491006,-1.043465,0.717274,0.111326,-0.649391,-0.054843,-0.156971,-0.060201,-0.183844,0.079202,0.417487,0.133289,-0.115013,0.347623,0.13561,-0.059995,-0.538075,1.344853,0.685765,0.323592,-0.322117,0.957524,0.081857,-0.033861,-0.076785,0.118674,-0.035493,0.10111,-0.669415,-0.487567,0.457975,-0.186239,-0.522456,-0.010745,-0.041846,0.056094,2.278487,0.014015,-0.131893,-0.042174,-0.304775,-0.367115,-0.352371,0.058253,-0.01329,0.01644,0.555454,-0.381134,-0.287812,-0.166943,0.432305,0.173015,-0.048054,0.044822,0.131877,0.202036,-2.540154,-0.351483,-0.297601,-0.321128,0.180335,0.363014,0.607324,0.04311,0.08725,0.231873,-0.260003,-0.165351,0.346462,0.801761,0.048496,-0.305043,-0.33073,-0.693926,0.131838,0.005903,-0.036578,0.024786,-0.264763,-0.370203,-0.326874,-0.475966,0.642168,0.679625,0.682649,-0.172442,-1.897214,0.586232,0.941883,-0.205167,-0.077525,-0.327867,0.2912,0.258604,0.63695,-0.201465,-0.390709,-2.052698,0.520251,0.082883,-0.414211,-0.3962,0.134158,-0.129089
0.348674,0.054504,0,1.161253,0.40234,0.645663,0.473726,0.097145,-0.559749,-0.119903,-0.489716,-0.655889,-0.47323,-0.827115,0.302144,0.240488,0.465641,-0.804509,0.013175,0.420435,1.388168,-0.131738,0.488863,1.540611,0.126782,0.050832,-0.305757,-0.221102,-0.060532,0.082194,1.303213,0.192103,1.187952,0.029193,-0.529709,-0.251942,-0.348701,0.122053,-0.742405,-0.494678,0.095788,0.430434,-0.064291,-0.611713,-0.113576,0.040759,-0.027477,-0.33278,0.170104,-0.679155,-0.059875,2.23883,0.133709,-0.714564,2.234862,0.381436,-0.871557,-0.006063,-0.379701,-0.33524,0.11901,-0.468383,-0.427661,-0.382527,0.36891,-0.036949,-0.352998,-0.325399,-0.075248,0.269164,-1.739489,2.516428,1.152482,0.571729,0.061483,0.034438,0.097267,1.034092,-0.579,0.040883,-0.131219,0.48362,1.333502,-0.606197,0.994403,-0.736737,-0.31134,-0.27783,1.306994,-0.404918,-0.461497,0.793437,-0.214796,0.078696,-0.03778,0.273754,0.648148,0.206671,-0.349843,-0.390867,0.021988,0.922311,-0.43119,-0.804587,-0.791891,0.382683,0.115997,-0.390013,0.081145,0.64612,-0.227727,0.170274,0.953684,0.454665,0.470223,0.317053,1.027596,-0.229018,-0.559751,-0.028009,-0.774801,-0.54085,0.50959,1.713332,0.517128,-0.434879,1.164271,0.297164,1.9367,-0.178418,-0.457447,-0.33097,-0.089707,-0.337173,-0.376673,-0.294711,0.056982,0.145191,0.345247,0.081071,0.208099,-0.127216,-0.983673,-0.287655,-0.069443,-0.511454,3.682094,-0.731743,1.373995,0.243568,0.905334,0.020001,-0.209558,0.594018,3.368599,0.182159,0.216765,1.096552,0.513332,0.262423,0.06335,0.238092,-0.186602,-0.053225,-0.118059,-0.220802,0.187229,-0.522812,0.164928,-0.836044,-0.330531,0.344311,0.272163,-0.613174,-0.584874,-0.479919,-0.87494,-1.019891,-1.380246,-0.28258,0.432775,-0.164689,-0.299994,-0.427473,-0.089467,0.094268,0.428663,-0.000905,0.04119,-0.561684,0.173803,-0.656911,-0.115006,-0.511042,-0.729602,-0.198359,-2.567429,0.888702,0.652604,0.364683,2.445368,-0.136437,1.181559,-0.027177,0.05548,-0.660905,1.433933,-2.374292,0.394413,-0.028957,0.281093,1.254182,0.542673,-0.072347
0.252427,0.040401,0.772575,0.641378,1.45985,1.374115,0.561324,-1.121108,-0.014665,-0.073634,-0.490662,-0.274456,0.013528,-0.708772,1.082881,2.412865,2.445229,0.558777,-0.165648,-0.302866,1.763621,0.344423,0.69059,0.275483,-2.361339,0.59755,0.436669,0.441612,-0.502055,-0.942388,0.947723,0.066164,-0.025949,-0.10788,0.153106,0.060997,-0.894939,-0.150352,-0.46971,-0.596506,-0.112116,-0.068972,1.040522,-0.316791,-0.135461,-1.037292,-0.323379,0.192711,-0.155977,-0.148927,0.072236,1.658688,-0.325713,-0.215674,1.155616,0.635777,-0.410459,0.557895,0.524653,0.552261,-0.062458,-0.985254,0.424464,1.712067,-0.086057,0.466109,-0.200544,-0.034943,0.770949,-0.30083,-1.536338,1.04873,0.490394,0.554816,-0.514365,-0.13059,-0.405107,-1.140912,-0.020945,-0.257959,-0.484414,0.988172,-0.620373,-0.515434,0.87428,-0.274859,-0.652773,0.206679,0.69662,0.082827,-0.764984,2.389136,-1.181559,0.538028,0.587728,1.245485,0.995006,-0.39312,-0.290048,-0.219892,-0.251975,-0.281468,-0.19665,0.689327,-0.14832,0.76319,-0.209783,0.482503,0.72098,0.69896,-0.485896,1.578773,-0.459412,-0.230558,-0.122441,0.625489,0.619534,-0.093778,0.464485,0.258315,-1.062919,-0.468511,-0.269622,0.757166,0.374845,0.119935,1.75794,1.365285,0.522803,-0.381527,-0.679219,-1.002076,0.502453,0.038236,-0.062638,-0.383773,0.381444,0.571921,0.516115,-0.426165,1.213684,0.525773,1.263208,-0.273827,-0.238825,0.211066,1.588656,-0.406618,0.765518,0.981473,-1.560082,0.23123,0.468371,0.830644,-0.371564,0.206127,0.394584,1.318068,1.046593,0.351248,0.372259,-0.295551,-0.199171,1.139216,-0.017876,-0.01924,-2.763084,-0.433793,-1.620763,0.558666,-0.506055,0.474773,0.976975,-1.558779,-0.627816,0.284515,-0.337631,0.327092,0.395557,-0.289068,-0.201661,-0.539963,-0.432964,-0.553513,0.008525,-0.263772,-0.210532,0.153578,0.104977,0.089622,-0.143841,0.034092,-0.535576,-0.548025,0.474984,0.507223,-2.164131,0.273637,-1.154496,0.607523,0.870802,0.461481,0.368275,-0.470787,0.795978,-0.034771,0.594851,-2.476847,-0.587174,0.18508,0.220378,0.96776,-0.322133,0.125692
-0.111968,-0.126412,-0.301729,-0.077516,-0.136286,-0.280124,-0.170487,0.68366,-0.263673,0.696883,0.331327,-0.164717,0.083503,0.093741,-0.345751,2.858723,2.368582,-0.611676,0.442445,1.069019,0.012968,-0.021187,-0.007051,0.811342,-0.277517,-0.396803,-0.204955,0.06872,0.018294,0.027829,-0.088719,-0.74997,0.841623,-0.323929,-1.372929,-0.117474,-0.388926,0.243281,-0.510964,-0.300928,0.019121,-0.228129,0.516115,0.810987,0.054515,-0.20743,-0.109355,0.249202,0.483139,-0.604815,-0.257815,0.211896,0.100239,-0.098009,0.624191,-0.251197,-0.399715,-0.144451,-0.461447,-0.252856,0.185476,0.165511,-0.10145,-0.61124,0.118796,0.793186,-0.342967,-0.106179,-0.163864,0.152193,-0.30003,0.601577,0.62366,0.433231,0.827323,0.14232,-0.175911,-0.144762,-0.338501,0.129564,0.30313,0.169858,0.038522,0.006231,0.31187,-0.662729,-0.238653,0.155845,-0.055435,-0.045194,2.00265,0.694053,-0.187663,-0.234473,0.105523,0.857897,0.753201,0.9699,0.558044,0.129596,0.128587,-0.206911,-0.190543,1.113804,-0.219604,-0.546002,0.393796,0.060128,0.325071,0.669207,0.311266,0.738241,0.970513,0.573802,-0.206212,0.571082,-0.059847,-0.068241,-1.97291,-2.496601,-0.338545,-0.10923,0.022266,-0.721862,-0.274338,-0.134442,1.038383,-0.782279,0.254116,0.714738,-0.343278,-0.276198,0.040123,-0.083965,-0.149204,0.068798,-0.446172,-0.738178,-0.167881,-0.369837,-0.685849,0.040703,-0.164454,0.809409,0.417937,1.078379,-0.605765,0.211019,0.077721,0.129257,1.047903,-0.387748,-0.283589,-0.092018,0.422833,-0.324322,0.137959,0.558086,0.310957,0.038701,0.815308,0.79649,-0.009096,0.066923,0.107268,-0.266176,-2.049267,-0.520277,-0.592718,-0.03621,-0.133146,-0.064576,-0.652134,0.582653,-0.487993,-0.037093,0.751014,0.600325,-0.194717,0.629978,-0.143066,0.295571,0.527215,0.068786,0.297901,0.122046,0.187472,-0.227263,-0.124154,0.07394,0.321447,-0.030048,0.673709,-0.078402,-1.01339,-0.102094,-1.829223,0.393195,1.739752,-0.314735,0.298592,-0.377994,0.357662,-0.279394,0.069068,-0.186011,0.110988,3.371266,0.376043,0.227167,0.312555,0.222654,0.0086,0.358838
-0.08198,-0.07635,-0.039765,-0.218931,0.334101,-0.023142,0.087499,0.19739,-0.180595,-0.326895,-0.394564,-0.809787,-0.020504,1.391364,-1.079916,-0.912222,-0.002322,-0.791182,-0.28058,-0.437853,-1.675051,0.276888,0,0.817101,-0.518604,0.715336,0.479166,0.038338,0.164102,0.146297,0.263969,1.873844,0.20849,0.074675,-2.498255,-0.110332,1.832628,-0.031473,1.605372,1.402233,-0.086167,-0.204245,-0.31237,0.039955,0.043887,1.437475,0.090995,-0.302161,-0.162994,0.102863,0.347173,-1.726752,-0.023106,0.008523,-0.755971,0.661057,0.092601,0.113131,0.377297,0.08208,-0.02922,-0.524558,0.043134,1.203456,-0.113675,-0.189181,0.63012,-0.117806,0.36865,-0.148985,-0.528994,0.429823,0.017546,-0.959513,-0.283389,-0.110805,0.195202,1.017171,1.174415,0.083718,0.075598,0.049384,0.392239,-0.326291,-0.113273,0.345782,0.317811,0.219514,-0.167199,-0.339884,-0.27752,0.701148,0.092489,-0.134923,0.050098,0.324822,0.263194,-0.155275,-0.233916,-0.371508,0.168431,-0.008433,0.489228,-0.176243,-0.085022,-0.083304,0.14965,-0.118355,-0.274033,-0.063586,0.062642,-0.07348,0.322925,0.045591,-0.087568,-0.039455,-0.001447,-0.017397,0.194011,0.42679,-0.044051,0.48406,0.188844,0.104511,0.073371,-0.070431,0.785504,1.046481,0.314298,-0.782326,0.150871,3.724341,0.129091,-0.336981,0.106333,0.912174,-0.246083,-0.648606,-0.490456,-0.285965,1.654184,0.159617,1.727395,-0.823196,-0.045741,-0.270726,-1.355278,0.203372,-1.211011,-0.177491,-1.014251,0.435703,0.586529,0.098973,0.794203,-0.216031,-0.233276,-0.303258,-0.664901,0.045997,-1.097413,0.615967,-0.052033,0.433396,0.223556,-0.113914,0.977013,-0.324427,0.066249,-0.04915,-0.140127,-0.378837,0.028042,0.910221,-0.004521,0.517227,-1.022712,1.340122,0.972074,-0.144312,-0.203024,0.033231,-0.054712,0.286971,-0.251217,0.51652,-0.253194,-0.039453,-0.166373,-1.293256,-0.089363,-0.48538,-0.560459,-0.033335,-0.606818,-0.138922,-2.101465,-0.192755,0.250558,-0.183144,-0.093922,-0.631201,0.718623,0.701626,0.147522,4.803666,-1.117501,-0.53822,-0.038603,-0.106047,-0.661552,-2.342277,0.28402,0.383735
0.137186,0.472471,0.65407,0.537363,-0.342883,-0.165927,0.018735,-0.684704,0.079621,-0.364954,-0.544803,-0.273954,0.07184,0.507009,-0.296704,-0.784173,-0.288014,-0.614929,-0.3397,0.798082,-1.185126,0.650689,0.366576,0.759528,1.525324,1.062854,0.322575,-0.085244,0.334301,0.162703,0.340151,3.184529,-0.095719,0.441552,-3.196736,0.090436,-1.795662,0.002362,2.823397,2.841879,0.036037,-0.292502,0.066665,0.084119,0.280863,1.210995,-0.207366,-0.055102,-0.015522,1.234849,0.096121,-2.043063,0.231095,0.379042,-0.530708,-0.116322,0.098991,0.42594,1.148104,0.785203,0.041006,-0.146378,-0.035159,-1.276827,0.010833,0.23068,0.16423,0.135044,1.082117,-0.429566,-0.3636,-0.198178,0.351434,-0.94759,-0.010917,0.161307,0.369031,0.68972,0.300126,0.440594,0.181504,-0.608668,0.442949,-1.180629,-0.820512,-0.330651,-0.167069,-0.094926,-0.56519,-0.184943,-0.217817,0.055143,-0.061527,-0.277042,-0.336672,-1.226908,-1.128439,-0.850626,-0.242302,-0.021992,0.260105,0.103633,0.813759,-0.221754,-0.560754,0.341651,0.391549,-0.090297,-0.462984,0.444057,0.050464,-0.410255,-0.924623,0.237307,0.070489,-0.702236,0.208824,0.273331,0.361965,0.435529,0.01985,-0.507467,-0.961343,-2.151417,-0.21282,0.127196,-0.393534,-0.022515,-0.408461,0.068043,0.799437,0.611245,-0.131024,0.560852,0.154155,0.97164,0.073922,0.086498,-0.37256,0.593479,-1.308912,-0.494896,-0.19863,-0.28443,-0.177893,-0.304277,-0.740302,0.934082,-1.057376,-0.143377,2.378512,0.023955,-0.129393,-0.643214,-0.04867,-0.038159,0.447624,-0.553646,-2.030572,-0.092338,-0.896065,0.282967,0.34053,-0.300229,-0.263085,0.299989,-0.151007,0.439912,0.019477,0.017619,-0.05916,-0.028114,-0.575358,0.823384,0.43132,0.107133,-0.243394,-2.544704,-1.660216,-0.105218,0.203263,0.083475,-0.170004,-0.252685,0.80699,0.566305,0.091388,0.191977,0.089074,-1.054123,-0.018228,-0.753935,-0.547398,0.094264,2.338693,0.342293,-0.61019,-0.37101,-1.032042,-0.211572,-0.399212,0.233495,-0.12524,-0.032977,-0.075436,4.509594,-1.317912,0.348356,0.137838,0.133359,-1.085692,-2.06677,-0.0364,-1.204562
-0.125585,-0.185097,0.557418,-0.382076,0.084835,-0.274015,-0.112303,1.220237,-0.157358,0.261091,0.533028,-0.318056,-0.122529,-0.103845,-0.895766,1.93464,1.344399,0.794195,0.638158,0.553572,0.396025,0.594789,-0.092957,-0.412114,0.048248,-0.722947,-0.829152,0.311113,-0.176164,0.279039,-0.703949,-0.499766,0.600786,-0.160921,2.365056,-0.179162,1.658663,-0.092252,0.008034,-0.20313,-0.004693,-0.213768,-0.50616,-0.145218,-0.175751,0.972578,-0.212916,-0.554292,-0.314159,0.187182,-0.119341,3.298714,-0.120306,-0.182944,1.729823,-0.073612,-0.102839,-0.156295,-0.139051,-0.188417,-0.260851,2.68256,0.058273,0.254113,0.110069,-0.239631,-0.005302,-0.15905,-0.267671,0.701843,3.677085,0.311541,0.015544,2.004092,0.538315,-0.11936,0.233685,1.412112,-0.353732,-0.129193,-0.042084,0.164919,0.741499,-0.236422,-0.324387,0.970505,0.033137,-0.247018,1.33942,1.47416,-1.052553,0.723197,-0.044752,-0.165268,-0.440904,-0.234002,-0.084391,1.504182,0.702789,0.03245,-0.151952,1.646602,0,2.601342,0.882008,0.160155,-0.183033,0.336273,-0.518746,0.134364,0.723551,1.017506,0.69235,-0.193203,-0.007171,0.702174,-0.244137,-0.236443,-0.451536,-0.194465,-0.06476,-0.002879,1.289628,0.840188,0.144698,-0.302815,0.685,0.519025,-0.115858,0.256645,0.268847,1.970646,0.3472,-0.44958,-0.050334,-0.021881,-0.374593,-0.23363,0.857426,1.379261,1.814797,-0.097555,0.214083,-0.025684,0.024769,0.639895,2.324046,-0.209783,0.337027,0.272186,-0.912112,-0.014978,0.138676,-0.030113,2.248804,-0.449741,-0.463716,-0.41207,-0.542024,-0.017143,0.035224,1.064013,-0.427664,0.060934,-0.036481,0.014886,-2.693259,0.984819,0.286949,0.19222,-0.228314,0.317596,0.164364,1.396558,-0.086708,-0.072135,-0.019227,0.434787,0.613479,-0.156987,0.214438,-0.042719,0.121516,-0.457329,0.598509,-0.292746,0.23605,-0.387517,-0.12526,-0.023127,-0.327661,-0.247885,-0.280103,-0.067025,-0.441053,-0.431498,1.276748,0.899136,2.305373,0.324526,0.481691,-0.349981,0.592954,-0.369122,-0.103865,-0.67252,0.371009,3.707096,-0.248223,-0.244936,0.085146,0.569421,0.372863,0.78995
